"api_number","reported_on","barrels_oil","mcf_gas","barrels_water","days_producing"
"4900541079","20070901","0","1478.1","0",""
"4900541080","20070901","0","1697.1","0",""
"4900541086","20070901","0","1038","0",""
"4900541083","20070901","0","1037.1","1500",""
"4900541084","20070901","0","1368","2100",""
"4900541087","20070901","0","389.1","0",""
"4900541088","20070901","0","665.1","0",""
"4900535696","20070601","0","222","0",""
"4900540901","20070801","0","328.91","287.99",""
"4900552525","20070901","0","1161","455.1",""
"4900540030","20030701","0","593.96","5206.14",""
"4900552527","20070901","0","1562.1","237",""
"4900540038","20070801","0","2621.05","2812.94",""
"4900540177","20070801","0","1758.01","528.86",""
"4900540178","20070801","0","543.12","3944.13",""
"4900539648","20070701","0","17.05","0",""
"4900539649","20070701","0","17.98","0",""
"4900539650","20070701","0","3.1","0",""
"4900539651","20070701","0","79.05","0",""
"4900539652","20070201","0","1.12","0",""
"4900539653","20060201","0","269.08","0",""
"4900539835","20070801","0","83.08","0",""
"4900539836","20070601","0","140.1","0",""
"4900541252","20030901","0","0","342.9",""
"4900540214","20070801","0","2195.11","410.13",""
"4900540215","20070201","0","10.92","0",""
"4900540216","20070801","0","4.96","748.03",""
"4900540077","20070801","0","0","305.04",""
"4900540078","20051101","0","123","4452",""
"4900538224","20070801","0","571.95","620",""
"4900538613","20060301","0","111.91","6975",""
"4900538614","20070801","0","424.08","10602",""
"4900535368","20070801","0","0","3600.03",""
"4900538621","20070801","0",".93","0",""
"4900538630","20070801","0","202.12","2015",""
"4900540127","20070801","0","664.02","363.01",""
"4900540128","20070801","0","900.86","0",""
"4900540129","20070701","0","88.97","0",""
"4900540130","20070801","0","898.07","0",""
"4900540131","20070801","0","592.1","0",""
"4900533864","20070801","0","1327.11","0",""
"4900533886","20070801","0","1000.06","0",""
"4900540196","20051101","0",".9","0",""
"4900531474","20070801","0","110.05","31",""
"4900540197","20060301","0","4.03","0",""
"4900544969","20061201","0",".93","0",""
"4900540199","20070801","0","890.01","0",""
"4900540153","20050401","0","18.9","6165.9",""
"4900540153","20070801","0","283.96","1111.04",""
"4900540154","20070801","0","649.14","124",""
"4900540155","20070801","0","744.93","155",""
"4900540792","20070801","0","380.06","0",""
"4900545460","20070201","0","22.96","0",""
"4900545461","20070201","0","10.08","0",""
"4900540169","20070801","0","673.01","51.15",""
"4900540171","20070801","0","1644.86","869.86",""
"4900540172","20070801","0","987.97","119.97",""
"4900540173","20030901","0","0","392.1",""
"4900540179","20020401","0","0","2679",""
"4900540180","20070301","0","0","1120.03",""
"4900540181","20070801","0","1030.13","218.86",""
"4900540182","20031001","0","0","140.12",""
"4900548490","20070801","0","1181.1","0",""
"4900537921","20070701","0","8.99","0",""
"4900537922","20051201","0","375.1","0",""
"4900537983","20070801","0","393.08","0",""
"4900540200","20070801","0","575.05","0",""
"4900540201","20070801","0","1182.96","0",""
"4900540202","20070701","0","488.87","0",""
"4900540203","20070801","0","1026.1","0",""
"4900540204","20070801","0","227.85","0",""
"4900540217","20070801","0","0","31",""
"4900540218","20070801","0","8.06","0",""
"4900540219","20060901","0","0","135.9",""
"4900540683","20070801","0","45.88","762.91",""
"4900541656","20070801","0","1470.95","509.02",""
"4900542714","20070801","0","1830.86","2559.05",""
"4900542717","20070801","0","0","4189.96",""
"4900541582","20070401","0",".9","0",""
"4900541595","20070801","0","5862.1","3011.03",""
"4900541602","20070801","0","373.86","8086.04",""
"4900541583","20070801","0","611.94","14416.86",""
"4900541584","20070801","0","816.85","766.94",""
"4900541585","20070801","0","713","5519.86",""
"4900541590","20070801","0","623.1","20114.97",""
"4900541586","20050601","0","164.1","0",""
"4900541591","20030401","0","489","5019.9",""
"4900541587","20070801","0","1502.88","950.15",""
"4900541594","20070801","0","313.1","5620.92",""
"4900535724","20070801","0","921.01","0",""
"4900535725","20061001","0","9.92","0",""
"4900540251","20070801","0","4.96","5633.01",""
"4900540687","20060301","0","376.96","496",""
"4900530737","20020701","0","531.03","225.06",""
"4900530948","20020701","0","252.03","0",""
"4900541626","20070301","0","1269.14","4522.9",""
"4900541126","20070601","0","96","0",""
"4900541127","20050101","0","18.91","1436.85",""
"4900541631","20050801","0","70.99","0",""
"4900541632","20061101","0","0","3",""
"4900541633","20070401","0","924.9","1652.1",""
"4900541634","20070401","0","123","0",""
"4900541627","20070401","0","428.1","317.1",""
"4900541635","20070401","0","236.1","209.1",""
"4900541667","20070801","0","483.91","858.08",""
"4900546888","20070801","0","162.13","75.02",""
"4900546889","20070801","0","9.92","60.14",""
"4900546986","20070301","0","9.92","0",""
"4900543028","20070801","0","828.01","708.04",""
"4900534776","20070901","0","1680.9","3651.9",""
"4900534777","20070901","0","870.9","1707",""
"4900539837","20070801","0","274.04","0",""
"4900542968","20070401","0","0","302.1",""
"4900542971","20060401","0","0","18699.9",""
"4900541692","20070801","0","283.03","720.13",""
"4900551405","20070801","0","137.02","1139.87",""
"4900551408","20070801","0","224.13","6731.03",""
"4900541693","20070801","0","716.1","1524.89",""
"4900540398","20070901","0","1305","591.9",""
"4900540400","20070901","0","1554","849.9",""
"4900538879","20040701","0",".93","0",""
"4900541683","20070801","0","805.07","0",""
"4900541453","20070801","0","3268.95","2134.97",""
"4900540538","20070801","0","3401.94","2545.1",""
"4900540542","20070801","0","168.95","0",""
"4900540543","20070801","0","354.95","110.98",""
"4900540544","20011201","0","674.87","594.89",""
"4900540545","20070801","0","792.98","1944.94",""
"4900540550","20040801","0","535.06","0",""
"4900540551","20070801","0","62","0",""
"4900552528","20070901","0","48.9","0",""
"4900540031","20070801","0","1221.09","3121.08",""
"4900540032","20070801","0","23.87","652.86",""
"4900540034","20070801","0","0","6050.89",""
"4900540553","20030701","0","7671.88","3847.1",""
"4900540580","20070801","0","123.07","8932.03",""
"4900540581","20070801","0","2134.97","10668.03",""
"4900540582","20070501","0","76.88","0",""
"4900540583","20070301","0","17.05","0",""
"4900540584","20070801","0","2036.08","0",""
"4900540585","20070801","0","866.14","17594.05",""
"4900540586","20070801","0","13.02","8479.12",""
"4900540587","20070801","0","2139","16407.99",""
"4900540862","20070801","0","220.1","0",""
"4900540863","20070601","0","3","0",""
"4900540481","20070901","0","1053","0",""
"4900540590","20070901","0","810.9","797.1",""
"4900540593","20070901","0","1346.1","0",""
"4900540594","20070901","0","251.1","0",""
"4900540596","20070901","0","1829.1","0",""
"4900540597","20070901","0","453","1262.1",""
"4900540598","20070901","0","1200.9","0",""
"4900541154","20070801","0","1230.08","0",""
"4900541162","20070801","0","1026.1","0",""
"4900541163","20070801","0","1814.12","0",""
"4900541164","20070801","0","1830.86","0",""
"4900540631","20070801","0","705.87","0",""
"4900540642","20070801","0","761.98","558.93",""
"4900540643","20060801","0","101.06","0",""
"4900540644","20040301","0","716.1","0",""
"4900540645","20040901","0","4712.1","1422",""
"4900540646","20011001","0","0","208.94",""
"4900540647","20040501","0","376.96","597.99",""
"4900535697","20070801","0","637.05","0",""
"4900541197","20070801","0","270.94","780.89",""
"4900540648","20040501","0","2562.15","1643",""
"4900540649","20070801","0","246.14","0",""
"4900540650","20070801","0","7.13","1307.89",""
"4900540798","20061001","0","3.1","0",""
"4900538790","20070801","0","4077.12","2621.05",""
"4900540652","20070801","0","1041.91","712.07",""
"4900540661","20070801","0","3782.93","926.9",""
"4900540662","20070801","0","2113.89","2543.86",""
"4900540754","20070801","0","890.01","0",""
"4900532870","20070801","0","169.88","0",""
"4900532871","20070701","0","193.13","0",""
"4900543364","20070801","0","902.1","527",""
"4900545577","20070801","0","0","6944",""
"4900545578","20051201","0","3.1","0",""
"4900547669","20070301","0","26.97","0",""
"4900553317","20070801","0","172.05","0",""
"4900530324","20030201","0","549.92","0",""
"4900540711","20070801","0","31.93","15219.14",""
"4900540713","20070801","0","1417.01","295.12",""
"4900540714","20070801","0","3575.85","0",""
"4900540721","20011201","0","695.95","359.91",""
"4900540784","20070801","0","816.85","0",""
"4900540785","20070801","0","775","0",""
"4900542430","20060301","0","0","1695.08",""
"4900540730","20031201","0","22.01","0",""
"4900540733","20060801","0","4.96","0",""
"4900540734","20021201","0","395.87","0",""
"4900540735","20031101","0","167.1","0",""
"4900533869","20070401","0","74.1","0",""
"4900534882","20070801","0","601.09","0",""
"4900534883","20070801","0","523.9","0",""
"4900534886","20070801","0","1226.98","0",""
"4900532600","20041101","0","656.1","0",""
"4900531475","20070801","0","144.15","2108",""
"4900531479","20070301","0","243.04","0",""
"4900531480","20070801","0","590.86","31",""
"4900531481","20070801","0","57.04","0",""
"4900540760","20070901","0","351","0",""
"4900540758","20070901","0","267.9","6644.1",""
"4900540914","20070901","0","684","1064.1",""
"4900542863","20070901","0","843","0",""
"4900540764","20070901","0","1167.9","6692.1",""
"4900542431","20070801","0","718.89","0",""
"4900542432","20070801","0","305.97","0",""
"4900540156","20050301","0","7.13","2555.02",""
"4900533552","20070801","0","549.94","0",""
"4900544474","20070801","0","381.92","0",""
"4900540793","20070801","0","787.09","0",""
"4900535726","20070801","0","22.94","0",""
"4900535727","20060301","0","7.13","0",""
"4900540801","20070801","0","1989.89","1188.85",""
"4900541198","20070801","0","1142.97","373.86",""
"4900541200","20070801","0","452.91","0",""
"4900540830","20070801","0","2474.11","0",""
"4900548471","20070501","0","0","1665.01",""
"4900541860","20070801","0","651","1359.04",""
"4900532603","20070801","0","3791.92","0",""
"4900541652","20070201","0","486.92","0",""
"4900541628","20070401","0","0","1590",""
"4900541629","20070401","0","143.1","0",""
"4900541630","20070401","0","288","492.9",""
"4900533917","20041101","0","9","1140",""
"4900538880","20060901","0",".9","0",""
"4900538881","20070901","0","765.9","1952.1",""
"4900538882","20070901","0",".9","0",""
"4900538883","20070901","0","645","0",""
"4900541143","20070801","0","425.94","0",""
"4900541165","20070801","0","1966.02","0",""
"4900541145","20070801","0","1043.15","0",""
"4900541146","20070801","0","592.1","0",""
"4900540766","20070801","0","683.86","0",""
"4900541611","20070801","0","442.99","0",""
"4900550662","20070801","0","0","314.96",""
"4900550664","20070801","0","4654.96","0",""
"4900540831","20070801","0","177.94","0",""
"4900540930","20070801","0","3139.99","2449.93",""
"4900550665","20070801","0",".93","0",""
"4900550666","20070801","0","3697.99","12.09",""
"4900541170","20070401","0","0","513",""
"4900541171","20050301","0","134.85","5942.08",""
"4900541172","20050301","0","88.04","0",""
"4900540926","20070801","0","486.08","0",""
"4900541201","20070801","0","544.98","406.1",""
"4900541203","20070801","0","189.1","1665.94",""
"4900541248","20070801","0","364.87","92.07",""
"4900541204","20050301","0","398.97","0",""
"4900541253","20070801","0","1508.15","1475.91",""
"4900541246","20070801","0","17.05","0",""
"4900541250","20070801","0","323.95","84.01",""
"4900541249","20070801","0","1272.86","1111.97",""
"4900536496","20040701","0","113.15","0",""
"4900536497","20040701","0","113.15","0",""
"4900536499","20040701","0","113.15","0",""
"4900536500","20040501","0","1806.06","0",""
"4900541588","20070801","0","1896.89","2196.97",""
"4900541589","20070801","0","993.86","0",""
"4900541600","20070801","0","35.96","0",""
"4900541593","20070801","0","60.14","5483.9",""
"4900541603","20070801","0","75.95","1560.85",""
"4900541242","20070801","0","593.96","2196.04",""
"4900541601","20070801","0","224.13","725.09",""
"4900541251","20070801","0","1727.94","75.02",""
"4900541254","20070801","0","466.86","63.86",""
"4900541257","20070801","0","397.11","146.94",""
"4900541258","20070801","0","1071.05","470.89",""
"4900542452","20021201","0","3337.15","2183.02",""
"4900541259","20070801","0","194.06","30.07",""
"4900541255","20070801","0","475.85","138.88",""
"4900541262","20070901","0","549","0",""
"4900541287","20070801","0","1805.13","75.02",""
"4900540429","20050301","0","1661.91","4730.91",""
"4900541297","20070801","0","1048.11","4303.11",""
"4900541289","20070801","0","597.06","3152.08",""
"4900541291","20070801","0","2031.12","3183.08",""
"4900541356","20040501","0","1709.03","375.1",""
"4900541294","20050301","0","3144.02","620",""
"4900541296","20011001","0","180.11","6642.06",""
"4900541301","20070801","0","361.15","0",""
"4900541302","20070801","0","771.9","0",""
"4900545204","20070801","0","934.96","0",""
"4900545206","20070801","0","735.94","12454.87",""
"4900541303","20070801","0","1350.05","7121.94",""
"4900541304","20070801","0","380.99","0",""
"4900534283","20070801","0","1824.97","0",""
"4900541305","20070801","0","1993.92","0",""
"4900541306","20070801","0","863.97","0",""
"4900541298","20070801","0","890.01","530.1",""
"4900541358","20040501","0","2500.15","320.85",""
"4900541299","20050501","0","5793.9","5822.11",""
"4900541363","20070901","0","2439","663.9",""
"4900541365","20070901","0","4743","6789.9",""
"4900546356","20070301","0","1.86","0",""
"4900546505","20070801","0","397.11","0",""
"4900540401","20070901","0","2508.9","3000",""
"4900538712","20070601","0","0","900",""
"4900535698","20070801","0","731.91","0",""
"4900535699","20070801","0","778.1","776.86",""
"4900535700","20070801","0","1421.97","111.91",""
"4900535702","20070801","0","0","2178.06",""
"4900541441","20070901","0","783","0",""
"4900532828","20070901","0","879.9","0",""
"4900541442","20070901","0","573","660",""
"4900541460","20070801","0","2036.08","0",""
"4900541461","20070801","0","1324.94","116.87",""
"4900542237","20070801","0","5486.07","0",""
"4900542238","20070801","0","5647.89","0",""
"4900543029","20070801","0","0","3184.94",""
"4900543925","20070801","0","1904.02","1502.88",""
"4900535703","20070801","0","962.86","0",""
"4900536502","20050701","0","0","21257.01",""
"4900536507","20040701","0","113.15","0",""
"4900536508","20040701","0","113.15","0",""
"4900536509","20040701","0","113.15","0",""
"4900541501","20060201","0","10.08","14358.12",""
"4900541502","20030801","0","8.99","0",""
"4900543188","20061001","0","0","7345.14",""
"4900543189","20060201","0","10.92","0",""
"4900541531","20070901","0","2490","99",""
"4900541532","20070601","0","3.9","0",""
